CustomerID,Age,Gender,ItemPurchased,Category,PurchaseAmountUSD,Size,ReviewRating,DiscountApplied,PreviousPurchases,PaymentMethod,Annual_Income,Spending_Score,Purchase_Frequency,Location_Rural,Location_Suburban,Location_Urban,Demographics_Homemaker,Demographics_Professional,Demographics_Retired,Demographics_Student
1135,30,Female,Bag,Electronics,57.51,M,2,No,0,Debit Card,114591,88,19,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1136,57,Male,Phone,Sports,182.1,M,5,Yes,8,Cash,58361,49,19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1137,35,Female,Football,Sports,420.25,M,2,No,8,Debit Card,54868,89,14,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1138,42,Male,Shoes,Clothing,42.73,M,5,Yes,7,Cash,106675,37,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1139,50,Male,Curtains,Accessories,471.75,XL,2,No,3,Debit Card,113426,20,11,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1140,64,Male,Shoes,Home Decor,493.3,XL,1,No,4,PayPal,144683,90,4,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1141,57,Female,Football,Sports,53.4,S,2,Yes,0,Debit Card,117331,73,13,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1142,60,Male,Watch,Clothing,152.72,XL,2,Yes,3,Debit Card,65941,19,15,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1143,29,Male,Shoes,Home Decor,192.48,L,3,No,3,UPI,132691,48,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1144,61,Female,Football,Accessories,390.43,S,1,Yes,14,UPI,41480,3,20,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1145,53,Male,Bag,Sports,302,XL,1,Yes,4,Debit Card,123514,40,3,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1146,21,Female,Shoes,Clothing,325.74,L,1,Yes,1,UPI,95127,36,8,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1147,22,Female,Curtains,Clothing,381.18,XL,2,No,1,Cash,41756,76,13,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1148,54,Female,Phone,Clothing,67.81,M,4,No,11,UPI,47905,11,17,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1149,25,Female,Shoes,Sports,418.27,S,2,Yes,1,Debit Card,110494,81,3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1150,59,Male,Curtains,Home Decor,355.75,M,5,Yes,10,Credit Card,149911,24,12,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1151,45,Male,Laptop,Clothing,292.9,S,3,Yes,7,Credit Card,88862,37,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1152,48,Male,Football,Accessories,445.97,S,1,No,12,Debit Card,148375,3,2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1153,26,Male,T-Shirt,Clothing,353.15,M,5,Yes,11,Debit Card,34443,82,17,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
1154,46,Male,Watch,Home Decor,108.83,S,5,Yes,1,Credit Card,57935,24,16,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1155,31,Female,Bag,Sports,220.58,S,4,No,5,PayPal,23043,79,11,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1156,57,Male,T-Shirt,Clothing,252.08,XL,1,Yes,1,UPI,110785,26,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1157,58,Male,Bag,Clothing,37.06,L,2,No,12,PayPal,121296,70,4,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1158,39,Male,Football,Accessories,477.77,M,1,No,7,Cash,26770,70,6,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1159,28,Female,Bag,Accessories,73,XL,3,Yes,13,Credit Card,125356,7,19,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1160,40,Female,Phone,Clothing,351.76,XL,1,No,0,Credit Card,117277,40,14,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1161,18,Male,Shoes,Clothing,258.05,M,5,No,1,PayPal,42359,21,12,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1162,63,Female,Phone,Accessories,22.56,S,5,No,13,Cash,137085,98,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1163,54,Male,T-Shirt,Home Decor,463.13,M,2,No,4,PayPal,84155,63,15,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1164,38,Male,Watch,Electronics,427.4,L,2,Yes,5,Cash,78693,14,8,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1165,43,Female,Curtains,Electronics,266.89,L,2,No,14,Debit Card,88014,6,19,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
1166,63,Female,Watch,Clothing,122.18,M,3,Yes,8,Debit Card,116980,45,4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1167,53,Male,Football,Accessories,69.6,XL,1,No,5,Credit Card,145787,47,17,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1168,40,Male,Football,Sports,188.06,M,4,No,7,Debit Card,106742,44,11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1169,18,Female,Phone,Sports,135.16,L,1,Yes,14,PayPal,57068,96,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1170,57,Male,Curtains,Electronics,258.28,M,2,No,11,Cash,98846,17,6,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1171,32,Female,Phone,Home Decor,483.54,S,3,Yes,6,Credit Card,25063,14,13,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1172,38,Male,Shoes,Electronics,291.73,M,1,No,0,Debit Card,120641,53,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1173,64,Female,Laptop,Clothing,446.07,XL,5,No,1,Credit Card,131633,17,17,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1174,26,Male,Curtains,Home Decor,328.93,S,1,Yes,3,Credit Card,122366,1,12,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1175,26,Male,Laptop,Sports,242.87,L,5,No,11,Cash,52650,13,19,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1176,27,Female,Watch,Accessories,428.76,M,1,No,0,PayPal,143910,81,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1177,43,Male,Shoes,Accessories,240.97,XL,1,Yes,7,PayPal,47459,66,11,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1178,58,Male,Bag,Clothing,435.63,XL,1,No,3,UPI,49285,48,11,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1179,52,Female,Bag,Electronics,152.87,L,2,No,6,PayPal,88311,80,17,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1180,42,Male,Laptop,Clothing,73.12,M,5,No,6,Debit Card,132064,83,6,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1181,43,Male,T-Shirt,Accessories,429.1,XL,3,No,7,UPI,149641,1,5,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1182,28,Male,Watch,Sports,297.83,S,4,No,8,UPI,117783,34,12,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1183,55,Female,Laptop,Accessories,445.66,M,5,Yes,8,UPI,148053,35,6,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1184,19,Female,Shoes,Home Decor,469.54,L,2,Yes,13,UPI,66240,71,20,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1185,24,Female,Laptop,Accessories,36.28,S,5,No,6,PayPal,57004,31,18,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1186,35,Male,Football,Accessories,255.47,M,3,No,8,UPI,31961,39,10,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1187,44,Male,Phone,Home Decor,193.73,XL,5,No,14,Debit Card,49007,97,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1188,51,Male,T-Shirt,Electronics,316.67,L,2,Yes,4,Debit Card,85215,32,13,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
1189,44,Male,Football,Accessories,398.86,L,2,No,9,Credit Card,45543,19,19,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1190,34,Female,Football,Clothing,147.49,M,4,No,3,Debit Card,89196,4,19,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1191,60,Male,Shoes,Accessories,282.83,L,3,No,2,Credit Card,40323,49,17,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1192,61,Male,Phone,Clothing,357.28,S,4,No,5,Debit Card,86793,39,9,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1193,41,Male,Phone,Home Decor,75.87,M,1,Yes,9,UPI,118420,46,17,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1194,42,Female,Curtains,Accessories,408.89,S,2,No,10,Cash,100935,95,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1195,24,Male,Watch,Home Decor,306.99,L,4,No,8,UPI,98020,80,14,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1196,23,Male,T-Shirt,Home Decor,475.27,L,2,No,3,PayPal,85292,12,13,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1197,41,Male,Watch,Electronics,176.37,L,2,No,13,Credit Card,75106,85,15,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1198,50,Male,Shoes,Accessories,62.99,S,1,No,1,Cash,93114,60,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1199,46,Male,T-Shirt,Clothing,258.19,L,2,No,10,Debit Card,24601,100,17,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1200,60,Female,Curtains,Clothing,52.05,M,4,No,2,UPI,55753,34,7,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1201,39,Male,Laptop,Accessories,485.07,XL,3,Yes,2,Credit Card,120006,66,13,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1202,43,Male,Football,Electronics,28.96,M,5,No,1,Credit Card,134165,13,10,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1203,45,Male,T-Shirt,Electronics,379.22,XL,4,Yes,12,Debit Card,129322,19,14,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1204,38,Male,Watch,Electronics,267.3,L,1,Yes,8,Credit Card,106105,66,15,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1205,24,Male,Football,Clothing,190.62,M,5,No,3,Debit Card,92613,26,5,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1206,34,Male,Shoes,Home Decor,42.26,S,2,No,2,Debit Card,119736,80,20,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
1207,37,Male,Watch,Electronics,314.86,XL,4,No,13,UPI,128923,49,8,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1208,58,Male,Laptop,Clothing,296.76,S,5,Yes,9,Credit Card,131360,98,8,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
1209,37,Male,Shoes,Clothing,147.63,XL,4,Yes,5,PayPal,85978,56,9,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1210,39,Male,Bag,Home Decor,456.01,L,2,Yes,7,PayPal,99031,8,16,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1211,45,Female,Laptop,Accessories,159.01,M,4,No,10,UPI,89529,84,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1212,57,Female,Laptop,Accessories,230.37,XL,1,No,7,UPI,61405,78,14,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1213,24,Female,Football,Electronics,276.44,M,5,Yes,9,Debit Card,57611,7,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1214,18,Female,Shoes,Electronics,59.11,XL,5,Yes,5,PayPal,77474,37,15,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1215,49,Male,Shoes,Home Decor,466.76,XL,5,No,4,Credit Card,134630,53,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1216,30,Female,T-Shirt,Electronics,193.52,L,4,Yes,10,PayPal,51141,37,14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1217,47,Female,Watch,Home Decor,49.58,XL,2,Yes,6,UPI,97307,24,15,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1218,40,Male,Bag,Clothing,199.77,S,4,Yes,2,UPI,127602,76,6,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1219,36,Female,Shoes,Electronics,304.1,XL,4,Yes,11,Debit Card,109483,37,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1220,49,Female,T-Shirt,Clothing,261.69,XL,5,Yes,9,Credit Card,77951,29,19,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1221,47,Male,Bag,Sports,350.33,XL,2,Yes,1,UPI,87320,8,9,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1222,46,Male,Phone,Home Decor,37.19,L,3,Yes,12,Credit Card,135622,34,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1223,62,Male,Phone,Sports,149.42,M,2,No,7,PayPal,23256,60,12,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
1224,46,Female,Bag,Electronics,411.42,M,4,Yes,10,Debit Card,83727,71,4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1225,47,Female,Phone,Clothing,49.15,L,1,No,11,PayPal,97256,53,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1226,33,Male,Curtains,Electronics,429.19,S,2,No,13,UPI,25441,55,9,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
1227,57,Male,Shoes,Sports,55.03,S,5,Yes,8,UPI,133457,30,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1228,36,Female,Curtains,Electronics,418.88,L,1,No,11,Credit Card,41718,24,13,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1229,35,Male,Watch,Accessories,186.79,M,3,Yes,5,UPI,85228,4,17,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1230,18,Female,Shoes,Sports,309.98,S,3,No,3,Credit Card,120994,25,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1231,31,Male,T-Shirt,Electronics,84.91,L,1,No,5,Cash,93259,96,12,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
1232,64,Male,Curtains,Clothing,42.42,M,3,Yes,11,UPI,130720,11,8,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1233,19,Female,Curtains,Electronics,115.81,S,1,No,6,PayPal,98662,63,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
1234,45,Male,Watch,Clothing,72.65,S,4,Yes,11,PayPal,20625,15,12,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1235,47,Male,Curtains,Accessories,163.08,L,1,No,7,Credit Card,125821,25,5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1236,55,Male,Laptop,Electronics,262.05,M,4,Yes,2,Cash,89755,49,20,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1237,21,Female,T-Shirt,Accessories,298.49,S,5,Yes,11,UPI,145021,16,16,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1238,18,Male,Phone,Sports,397.04,L,5,No,5,Debit Card,61391,91,6,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1239,25,Male,T-Shirt,Clothing,331.56,S,3,Yes,13,Debit Card,129621,57,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1240,46,Male,Laptop,Sports,308.29,M,1,Yes,9,PayPal,55017,70,19,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1241,56,Male,Watch,Clothing,211.77,XL,4,No,5,UPI,83352,44,7,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1242,20,Male,Watch,Accessories,242.17,S,5,Yes,9,Debit Card,136855,18,15,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1243,49,Male,Shoes,Home Decor,213.12,M,5,No,6,Credit Card,103716,22,12,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1244,27,Female,T-Shirt,Electronics,422.66,S,5,No,14,UPI,90683,3,18,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1245,27,Female,Bag,Accessories,122.7,XL,3,No,13,PayPal,41157,10,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1246,36,Male,Bag,Clothing,12.8,XL,5,Yes,3,Cash,54372,77,14,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1247,63,Female,Watch,Clothing,329.15,S,2,No,5,Credit Card,36513,69,14,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1248,51,Female,Curtains,Clothing,109.21,L,3,Yes,14,Credit Card,131479,57,6,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1249,50,Male,Watch,Clothing,446.16,S,1,No,1,UPI,129361,34,14,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1250,40,Female,Watch,Electronics,430.93,M,2,No,14,Cash,51767,38,10,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1251,45,Female,Watch,Sports,47.6,L,3,No,7,Credit Card,107904,11,12,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1252,49,Female,Watch,Home Decor,62.13,M,3,Yes,2,Cash,36758,86,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1253,24,Female,Bag,Electronics,252.63,M,4,No,14,PayPal,25031,22,10,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1254,46,Female,Bag,Clothing,308.52,L,2,Yes,14,Credit Card,141844,49,19,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1255,25,Female,Phone,Electronics,144.71,XL,2,Yes,8,Debit Card,95944,8,13,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
1256,18,Female,Phone,Accessories,361.23,M,2,Yes,7,PayPal,85864,9,8,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1257,20,Female,Shoes,Clothing,301.51,S,5,Yes,11,PayPal,141231,94,18,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1258,41,Male,Watch,Home Decor,169.16,XL,5,Yes,5,Credit Card,66921,52,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1259,40,Male,Bag,Clothing,22.43,XL,1,No,9,Debit Card,111334,35,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1260,25,Female,T-Shirt,Home Decor,377.57,L,1,Yes,1,Cash,124888,49,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1261,64,Female,Laptop,Home Decor,115.23,S,1,No,14,Debit Card,57385,10,11,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1262,54,Male,Shoes,Sports,418.89,S,5,No,7,PayPal,40306,65,15,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1263,20,Female,Bag,Sports,215.94,XL,4,Yes,10,Credit Card,119525,18,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
1264,50,Female,T-Shirt,Electronics,292.77,M,1,No,14,Debit Card,135005,49,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1265,45,Male,Watch,Electronics,437.74,M,3,No,5,Debit Card,145606,72,19,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1266,64,Male,Football,Home Decor,433.18,S,5,Yes,10,PayPal,33240,97,9,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1267,25,Male,Watch,Clothing,192.04,XL,4,Yes,0,Cash,67424,74,12,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1268,51,Female,Phone,Accessories,112.36,XL,3,No,5,Debit Card,70020,37,6,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1269,52,Female,Laptop,Accessories,389.82,XL,3,Yes,12,Debit Card,121351,98,7,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
1270,49,Male,Bag,Clothing,222.21,L,5,Yes,4,UPI,92145,54,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
1271,41,Male,Bag,Clothing,104.1,S,2,No,5,PayPal,110426,94,10,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1272,31,Female,Curtains,Sports,453.17,S,4,Yes,12,UPI,55014,84,17,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1273,49,Male,Laptop,Accessories,107.07,M,5,Yes,0,PayPal,140583,55,12,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1274,63,Female,Curtains,Home Decor,22.65,M,2,Yes,3,PayPal,116111,96,12,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1275,60,Female,Laptop,Electronics,19.94,S,5,Yes,6,UPI,129004,45,14,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1276,33,Male,Phone,Sports,314.93,S,5,Yes,12,Cash,127150,74,10,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1277,21,Male,Curtains,Accessories,334.22,M,3,Yes,14,Cash,38603,37,7,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1278,54,Female,T-Shirt,Clothing,162.41,S,5,No,4,PayPal,84049,89,14,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1279,38,Male,Curtains,Accessories,166.81,M,2,Yes,5,UPI,82061,27,5,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1280,31,Male,Shoes,Home Decor,176.35,S,3,No,1,Debit Card,97805,25,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1281,48,Male,T-Shirt,Sports,343.28,L,2,No,7,PayPal,27293,37,13,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1282,35,Male,Shoes,Clothing,38.49,L,2,No,9,PayPal,148669,77,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1283,24,Female,Watch,Home Decor,465.27,XL,3,No,3,Credit Card,85116,16,7,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
1284,27,Female,Laptop,Electronics,119.04,S,2,Yes,5,Cash,129489,91,18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1285,24,Female,T-Shirt,Sports,499.84,M,1,No,2,UPI,77571,92,9,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
1286,50,Female,Laptop,Home Decor,94.05,S,5,Yes,8,Debit Card,20501,93,18,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
1287,40,Male,Watch,Home Decor,388.06,S,3,No,12,Debit Card,93153,15,12,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1288,38,Male,Football,Clothing,119.47,XL,3,No,7,PayPal,98938,55,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1289,36,Female,Bag,Electronics,49.61,M,1,Yes,13,Debit Card,81950,74,9,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
1290,36,Female,Laptop,Home Decor,438.72,S,1,Yes,14,Debit Card,69827,14,5,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1291,53,Male,Watch,Sports,430.79,M,1,No,14,PayPal,140675,44,5,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
1292,46,Female,Laptop,Home Decor,207.75,S,1,Yes,5,Cash,128162,68,6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1293,35,Female,Watch,Accessories,354.17,XL,4,No,8,Credit Card,94140,75,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1294,19,Male,Shoes,Sports,282.96,M,3,Yes,9,Cash,66449,25,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1295,18,Female,Watch,Sports,427.95,S,2,Yes,8,Cash,100432,62,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1296,64,Male,Curtains,Home Decor,164.38,L,3,No,1,Credit Card,129964,72,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1297,22,Male,Football,Clothing,266.6,M,3,Yes,8,PayPal,63362,32,13,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1298,37,Female,Laptop,Sports,247.83,XL,3,No,7,Cash,138654,9,7,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1299,28,Male,Watch,Accessories,183.41,L,1,Yes,14,UPI,60464,36,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1300,59,Female,Watch,Clothing,446.81,M,1,No,1,UPI,61438,76,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1301,19,Male,Laptop,Clothing,91.28,M,4,No,8,Credit Card,54924,86,9,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1302,20,Female,Bag,Clothing,83.26,M,3,No,4,UPI,54255,25,2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1303,40,Female,Football,Sports,292.69,M,5,Yes,12,PayPal,78248,31,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1304,29,Female,Football,Clothing,332.17,S,4,No,11,Debit Card,22338,96,2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
1305,37,Male,Watch,Home Decor,105.36,S,1,No,8,PayPal,116356,55,9,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1306,22,Male,T-Shirt,Clothing,201.45,M,3,Yes,2,Credit Card,28827,31,17,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1307,54,Female,Shoes,Accessories,473.82,XL,1,No,3,Debit Card,111328,23,8,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1308,55,Male,Football,Electronics,130.84,S,2,No,0,UPI,23236,77,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1309,47,Female,Football,Accessories,337.5,M,1,No,10,Cash,55309,51,10,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1310,26,Female,Phone,Sports,372.67,M,1,Yes,4,UPI,47472,31,17,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1311,51,Male,Curtains,Clothing,229.58,XL,4,Yes,14,PayPal,71585,85,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
